userid,movieid,date_watch,time_watch,minutes,date_rate,time_rate,rating
215042,goodfellas+1990,2022-08-27,18:35:11,99,2022-08-27,19:23:23,5
130941,the+jungle+book+1967,2022-08-27,17:55:59,50,2022-08-27,17:56:53,1
14173,nine+months+1995,2022-08-27,18:57:33,95,2022-08-27,19:07:22,4
187647,toy+story+2+1999,2022-08-27,19:33:32,93,2022-08-27,19:34:31,4
46502,braveheart+1995,2022-08-27,20:19:49,99,2022-08-27,21:39:49,3
54923,north+by+northwest+1959,2022-08-27,20:28:08,99,2022-08-27,21:07:44,2
227437,the+lion+king+1994,2022-08-27,20:09:43,85,2022-08-27,20:15:38,5
196248,big+daddy+1999,2022-08-27,20:18:44,93,2022-08-27,20:20:40,3
35415,papillon+1973,2022-08-27,20:41:53,84,2022-08-27,21:51:24,2
37477,the+bridge+on+the+river+kwai+1957,2022-08-27,20:59:32,97,2022-08-27,22:05:28,4
154929,goodfellas+1990,2022-08-27,21:16:32,99,2022-08-27,22:04:59,4
93068,my+fair+lady+1964,2022-08-27,21:10:50,94,2022-08-27,22:28:43,3
185,the+specialist+1994,2022-08-27,21:16:46,96,2022-08-27,21:32:53,2
113106,quiz+show+1994,2022-08-27,21:29:06,98,2022-08-27,22:06:26,5
215387,bless+the+child+2000,2022-08-27,22:01:12,98,2022-08-27,22:12:07,4
185620,m*a*s*h+1970,2022-08-27,22:11:30,99,2022-08-27,22:30:20,5
165890,miracle+on+34th+street+1947,2022-08-27,22:51:17,86,2022-08-27,23:03:08,3
227437,the+matrix+reloaded+2003,2022-08-27,23:39:35,98,2022-08-28,00:22,3
227437,the+matrix+reloaded+2003,2022-08-28,00:20:57,139,2022-08-28,00:22,3
198604,sabrina+1995,2022-08-27,23:58:37,95,2022-08-28,00:32:54,3
198604,sabrina+1995,2022-08-28,00:31:53,128,2022-08-28,00:32:54,3
191757,virus+1999,2022-08-27,23:59:57,70,2022-08-28,00:31:05,1
191757,virus+1999,2022-08-28,00:28:03,98,2022-08-28,00:31:05,1
54923,bringing+out+the+dead+1999,2022-08-27,23:58:53,47,2022-08-28,01:15:30,5
54923,bringing+out+the+dead+1999,2022-08-28,01:14:24,122,2022-08-28,01:15:30,5
222399,the+silence+of+the+lambs+1991,2022-08-27,23:47:01,9,2022-08-28,01:39:30,5
222399,the+silence+of+the+lambs+1991,2022-08-28,01:38:27,120,2022-08-28,01:39:30,5
145173,poltergeist+1982,2022-08-28,02:22:21,114,2022-08-28,02:24:18,3
46876,kindergarten+cop+1990,2022-08-28,02:44:28,111,2022-08-28,02:46:27,4
206574,trainspotting+1996,2022-08-28,03:16:52,94,2022-08-28,03:17:49,3
223217,welcome+to+the+dollhouse+1995,2022-08-28,04:42:28,89,2022-08-28,04:43:25,4
154929,rear+window+1954,2022-08-28,05:36:40,112,2022-08-28,05:38:32,4
161749,mr.++mrs.+smith+2005,2022-08-28,05:37:47,121,2022-08-28,05:38:47,5
93068,jurassic+park+1993,2022-08-28,05:43:20,110,2022-08-28,05:46:15,3
75592,ghost+world+2001,2022-08-28,07:03:45,112,2022-08-28,07:04:46,3
288,the+fugitive+1993,2022-08-28,08:25:24,130,2022-08-28,08:27:32,5
39336,the+mask+1994,2022-08-28,08:36:37,102,2022-08-28,08:37:38,4
187647,sugar++spice+2001,2022-08-28,08:59:55,82,2022-08-28,09:00:52,3
222334,galaxy+quest+1999,2022-08-28,09:16:29,100,2022-08-28,09:20:32,5
9456,the+thin+red+line+1998,2022-08-28,11:30:14,162,2022-08-28,11:40:06,2
135237,liar+liar+1997,2022-08-28,10:41:26,87,2022-08-28,10:42:27,5
77892,catch-22+1970,2022-08-28,13:17:38,98,2022-08-28,13:42:42,3
215042,the+birdcage+1996,2022-08-28,13:08:37,97,2022-08-28,13:30:47,3
56884,fargo+1996,2022-08-28,15:02:44,99,2022-08-28,15:03:41,4
138018,my+favorite+year+1982,2022-08-28,15:37:17,93,2022-08-28,15:38:17,5
31097,star+trek+ii+the+wrath+of+khan+1982,2022-08-28,15:53:07,99,2022-08-28,16:08:50,3
106134,fargo+1996,2022-08-28,16:27:34,99,2022-08-28,16:28:34,5
35415,body+heat+1981,2022-08-28,16:29:18,99,2022-08-28,16:45:12,5
164060,traffic+2000,2022-08-28,18:13:18,71,2022-08-28,18:15:17,4
193635,shine+1996,2022-08-28,18:45:41,99,2022-08-28,18:53:27,4
25391,l.a.+confidential+1997,2022-08-28,19:02:43,99,2022-08-28,19:43:33,5
47603,laura+1944,2022-08-28,18:52:31,89,2022-08-28,18:53:31,4
90653,eat+pray+love+2010,2022-08-28,19:10:01,99,2022-08-28,19:46:32,2
46502,27+dresses+2008,2022-08-28,19:45:33,99,2022-08-28,19:59:25,5
24432,monsters_+inc.+2001,2022-08-28,19:48:24,93,2022-08-28,19:49:24,4
175411,taxi+driver+1976,2022-08-28,21:00:48,99,2022-08-28,21:17:42,4
161521,lucky+number+slevin+2006,2022-08-28,21:05:01,97,2022-08-28,21:20:07,5
69230,willy+wonka++the+chocolate+factory+1971,2022-08-28,21:30:55,99,2022-08-28,21:33:47,4
90653,ong-bak+the+thai+warrior+2003,2022-08-28,21:43:20,97,2022-08-28,21:53:26,5
215387,1492+conquest+of+paradise+1992,2022-08-28,21:48:23,98,2022-08-28,22:47:05,3
192963,gattaca+1997,2022-08-28,22:18:33,99,2022-08-28,22:27:31,4
184745,interstellar+2014,2022-08-28,22:15:53,93,2022-08-28,23:34:21,2
37721,speed+1994,2022-08-28,22:25:06,97,2022-08-28,22:46:19,3
40615,the+player+1992,2022-08-28,22:57:02,99,2022-08-28,23:24:18,5
95873,magnolia+1999,2022-08-28,23:11:01,95,2022-08-29,00:45:51,2
95873,magnolia+1999,2022-08-29,00:44:50,189,2022-08-29,00:45:51,2
107092,austin+powers+the+spy+who+shagged+me+1999,2022-08-28,23:39:04,96,2022-08-28,23:40:04,3
227437,leaving+las+vegas+1995,2022-08-28,23:53:05,99,2022-08-29,00:08:13,4
227437,leaving+las+vegas+1995,2022-08-29,00:07:11,113,2022-08-29,00:08:13,4
130941,calendar+girls+2003,2022-08-28,23:59,91,2022-08-29,00:17:57,4
130941,calendar+girls+2003,2022-08-29,00:14:56,107,2022-08-29,00:17:57,4
106134,bound+1996,2022-08-28,23:59:14,91,2022-08-29,00:17:58,5
106134,bound+1996,2022-08-29,00:16:55,109,2022-08-29,00:17:58,5
185,the+sting+1973,2022-08-28,23:51:50,57,2022-08-29,01:05:59,3
185,the+sting+1973,2022-08-29,01:03:56,129,2022-08-29,01:05:59,3
154929,harry+potter+and+the+philosophers+stone+2001,2022-08-28,23:47:07,9,2022-08-29,02:13:22,2
154929,harry+potter+and+the+philosophers+stone+2001,2022-08-29,02:10:24,151,2022-08-29,02:13:22,2
108327,dave+1993,2022-08-29,02:08:36,111,2022-08-29,02:09:36,4
153384,alien+1979,2022-08-29,02:54:20,112,2022-08-29,03:01:21,4
77892,one+hundred+and+one+dalmatians+1961,2022-08-29,02:23:32,80,2022-08-29,02:24:31,5
62148,the+shawshank+redemption+1994,2022-08-29,03:49:28,143,2022-08-29,03:50:28,5
158191,american+pie+2+2001,2022-08-29,03:14:27,108,2022-08-29,03:16:28,4
215042,once+upon+a+time+in+america+1984,2022-08-29,05:40:18,229,2022-08-29,05:42:20,4
229015,lethal+weapon+1987,2022-08-29,03:47:02,111,2022-08-29,03:48:10,5
196248,the+wizard+of+oz+1939,2022-08-29,04:38:44,103,2022-08-29,04:39:46,3
161749,hop+2011,2022-08-29,05:14:22,86,2022-08-29,05:25:46,4
165890,the+shawshank+redemption+1994,2022-08-29,06:36:04,142,2022-08-29,06:38:03,5
187647,cruel+intentions+1999,2022-08-29,05:46:55,97,2022-08-29,05:48:53,3
69230,space+jam+1996,2022-08-29,05:15:02,66,2022-08-29,05:25:11,4
15755,twelve+monkeys+1995,2022-08-29,06:32:50,130,2022-08-29,06:33:48,4
59204,mortal+kombat+1995,2022-08-29,06:35:48,101,2022-08-29,06:37:45,3
75742,12+angry+men+1957,2022-08-29,06:54:43,97,2022-08-29,06:55:44,5
288,die+hard+with+a+vengeance+1995,2022-08-29,07:27:12,128,2022-08-29,07:29:10,3
193710,cinderella+man+2005,2022-08-29,07:24:46,114,2022-08-29,07:25:50,4
43544,mystery+science+theater+3000+the+movie+1996,2022-08-29,12:08:11,74,2022-08-29,12:09:09,4
158814,mission+impossible+1996,2022-08-29,12:43:34,60,2022-08-29,13:36:24,3
223217,willy+wonka++the+chocolate+factory+1971,2022-08-29,14:55:22,89,2022-08-29,15:08:35,5
101462,boogie+nights+1997,2022-08-29,15:19:44,99,2022-08-29,16:17:59,3
158594,fight+club+1999,2022-08-29,15:32:32,97,2022-08-29,16:16:47,5
38346,jaws+3-d+1983,2022-08-29,15:30:31,24,2022-08-29,15:31:32,2
100130,kill+bill+vol.+1+2003,2022-08-29,16:41:05,72,2022-08-29,17:27:44,4
24432,austin+powers+the+spy+who+shagged+me+1999,2022-08-29,17:36:55,96,2022-08-29,17:37:54,3
93068,m+1931,2022-08-29,17:42:10,99,2022-08-29,18:02:15,3
95434,the+goddess+of+1967+2000,2022-08-29,17:37:45,90,2022-08-29,18:08:47,4
3927,herbie+rides+again+1974,2022-08-29,17:23:39,9,2022-08-29,17:31:37,3
185620,parasite+1982,2022-08-29,19:25,86,2022-08-29,19:26:02,1
93846,citizen+kane+1941,2022-08-29,19:43:14,99,2022-08-29,20:04:52,5
179149,beverly+hills+cop+iii+1994,2022-08-29,19:46:17,99,2022-08-29,19:53:09,3
145173,honey_+i+shrunk+the+kids+1989,2022-08-29,20:38:51,94,2022-08-29,20:39:51,3
161738,sixteen+candles+1984,2022-08-29,20:41:04,94,2022-08-29,20:42:19,4
26318,a+few+good+men+1992,2022-08-29,20:48:05,96,2022-08-29,21:32:12,4
25391,lethal+weapon+4+1998,2022-08-29,21:25:59,98,2022-08-29,21:56:57,4
179149,the+aristocats+1970,2022-08-29,21:17:26,77,2022-08-29,21:20:23,3
95434,the+hours+2002,2022-08-29,21:49:27,97,2022-08-29,22:08:16,3
59204,the+expendables+2010,2022-08-29,21:49:40,96,2022-08-29,21:58:53,4
191757,ravenous+1999,2022-08-29,21:24:43,62,2022-08-29,21:25:46,1
154929,spirited+away+2001,2022-08-29,22:34:50,98,2022-08-29,23:04:12,5
75509,the+boondock+saints+1999,2022-08-29,22:45:40,99,2022-08-29,22:56:35,4
161521,ponyo+2008,2022-08-29,23:11:40,88,2022-08-29,23:12:42,3
158594,2001+a+space+odyssey+1968,2022-08-29,23:30:07,98,2022-08-30,00:23:21,5
158594,2001+a+space+odyssey+1968,2022-08-30,00:22:19,150,2022-08-30,00:23:21,5
185,the+shawshank+redemption+1994,2022-08-29,23:34:56,95,2022-08-30,00:24:08,5
185,the+shawshank+redemption+1994,2022-08-30,00:23:08,143,2022-08-30,00:24:08,5
67663,batman+1989,2022-08-29,22:38:37,30,2022-08-29,22:40:35,1
101462,a+close+shave+1995,2022-08-29,22:55:37,29,2022-08-29,22:58:32,3
117069,star+trek+iii+the+search+for+spock+1984,2022-08-29,23:59:08,78,2022-08-30,00:28:19,3
117069,star+trek+iii+the+search+for+spock+1984,2022-08-30,00:27:19,106,2022-08-30,00:28:19,3
133586,the+wrong+trousers+1993,2022-08-30,00:43:06,30,2022-08-30,00:45:04,5
130941,the+color+purple+1985,2022-08-30,03:05:20,148,2022-08-30,03:13:22,2
90653,the+thirteenth+floor+1999,2022-08-30,02:50:03,101,2022-08-30,02:51:07,4
108327,pulp+fiction+1994,2022-08-30,03:50:42,155,2022-08-30,03:51:43,4
215042,the+silence+of+the+lambs+1991,2022-08-30,03:28:41,117,2022-08-30,03:32:35,5
19062,hamlet+1996,2022-08-30,05:42:23,242,2022-08-30,05:44:22,2
14301,braveheart+1995,2022-08-30,04:31:17,177,2022-08-30,04:33:17,4
40615,the+deer+hunter+1978,2022-08-30,04:50:43,184,2022-08-30,04:51:43,5
26318,cool+hand+luke+1967,2022-08-30,04:46:52,127,2022-08-30,04:47:53,4
75742,the+great+escape+1963,2022-08-30,05:53:28,173,2022-08-30,05:54:25,5
37477,nights+of+cabiria+1957,2022-08-30,05:57:07,110,2022-08-30,05:59:08,4
106916,gladiator+2000,2022-08-30,07:39:40,154,2022-08-30,07:42:44,5
158191,erin+brockovich+2000,2022-08-30,08:45,129,2022-08-30,08:49:01,5
138018,election+1999,2022-08-30,09:07:53,100,2022-08-30,09:08:52,4
93846,rear+window+1954,2022-08-30,12:34:34,99,2022-08-30,12:49:24,5
184745,manhattan+1979,2022-08-30,13:02:56,97,2022-08-30,13:03:57,5
46876,my+cousin+vinny+1992,2022-08-30,13:43:13,99,2022-08-30,14:06:09,4
134603,mars+attacks+1996,2022-08-30,13:35:46,79,2022-08-30,14:10:34,5
162594,aladdin+1992,2022-08-30,16:06:56,91,2022-08-30,16:07:49,2
25391,blade+runner+1982,2022-08-30,16:55:24,98,2022-08-30,17:16:24,5
9456,the+godfather+1972,2022-08-30,18:10:47,170,2022-08-30,18:18,2
31097,12+angry+men+1957,2022-08-30,17:05:49,97,2022-08-30,17:06:49,5
187647,runaway+bride+1999,2022-08-30,16:26:01,40,2022-08-30,16:27:02,1
48398,the+fugitive+1993,2022-08-30,17:51:11,99,2022-08-30,18:24:15,4
227437,the+lord+of+the+rings+the+return+of+the+king+2003,2022-08-30,20:51:56,202,2022-08-30,20:52:56,4
42438,multiplicity+1996,2022-08-30,19:10:12,94,2022-08-30,19:35:19,3
92541,the+river+wild+1994,2022-08-30,20:02:13,96,2022-08-30,20:05:17,3
206574,high+noon+1952,2022-08-30,18:57:27,20,2022-08-30,18:58:24,3
47603,election+1999,2022-08-30,20:32:24,98,2022-08-30,20:35:32,4
229015,master+and+commander+the+far+side+of+the+world+2003,2022-08-30,20:38:48,98,2022-08-30,21:20:53,5
198604,toy+story+1995,2022-08-30,20:24:05,82,2022-08-30,20:25:06,5
161749,wanted+2008,2022-08-30,21:00:21,94,2022-08-30,21:18:29,5
26279,bridget+joness+diary+2001,2022-08-30,20:49:54,98,2022-08-30,20:50:52,3
145173,pretty+woman+1990,2022-08-30,21:07:22,97,2022-08-30,21:31:20,3
97600,twelve+monkeys+1995,2022-08-30,21:18:20,98,2022-08-30,21:51:19,4
206574,in++out+1997,2022-08-30,21:32:19,91,2022-08-30,21:33:20,2
138018,when+harry+met+sally...+1989,2022-08-30,21:35:46,91,2022-08-30,21:42:51,4
3927,only+you+1994,2022-08-30,22:18:10,99,2022-08-30,22:36:13,3
151021,legends+of+the+fall+1994,2022-08-30,22:29:43,97,2022-08-30,23:07:49,3
154929,schindlers+list+1993,2022-08-30,22:39:33,99,2022-08-31,00:17:43,5
154929,schindlers+list+1993,2022-08-31,00:14:39,194,2022-08-31,00:17:43,5
90382,ice+age+2002,2022-08-30,22:39:03,82,2022-08-30,22:40:04,2
161140,mortal+kombat+1995,2022-08-30,22:33:47,58,2022-08-30,22:34:52,2
97600,buried+2010,2022-08-30,23:28:50,94,2022-08-30,23:30:52,2
90653,the+mighty+ducks+1992,2022-08-30,23:50:12,99,2022-08-30,23:54:10,4
227437,ferris+buellers+day+off+1986,2022-08-30,23:55:29,99,2022-08-31,00:01:35,4
227437,ferris+buellers+day+off+1986,2022-08-31,00:00:33,104,2022-08-31,00:01:35,4
131942,the+american+president+1995,2022-08-30,23:58,99,2022-08-31,00:06:59,4
131942,the+american+president+1995,2022-08-31,00:06:01,107,2022-08-31,00:06:59,4
100130,johnny+mnemonic+1995,2022-08-30,23:57:43,77,2022-08-31,00:19:46,4
100130,johnny+mnemonic+1995,2022-08-31,00:18:31,98,2022-08-31,00:19:46,4
178659,magnolia+1999,2022-08-30,23:59:26,67,2022-08-31,02:12:28,4
178659,magnolia+1999,2022-08-31,02:11:31,189,2022-08-31,02:12:28,4
75509,s.w.a.t.+2003,2022-08-30,23:59:38,60,2022-08-31,00:58:29,4
75509,s.w.a.t.+2003,2022-08-31,00:57:28,118,2022-08-31,00:58:29,4
19062,elizabeth+1998,2022-08-30,23:58:56,44,2022-08-31,01:20:40,5
19062,elizabeth+1998,2022-08-31,01:19:47,125,2022-08-31,01:20:40,5
133586,kiss+kiss+bang+bang+2005,2022-08-30,23:59:59,36,2022-08-31,01:08:54,4
133586,kiss+kiss+bang+bang+2005,2022-08-31,01:04:59,101,2022-08-31,01:08:54,4
161749,all+dogs+go+to+heaven+2+1996,2022-08-31,01:18:52,75,2022-08-31,01:27:56,5
193710,willy+wonka++the+chocolate+factory+1971,2022-08-31,03:51:52,96,2022-08-31,03:57:41,4
26318,street+fight+2005,2022-08-31,05:15:47,84,2022-08-31,05:16:47,5
198604,mr.+hollands+opus+1995,2022-08-31,06:16:53,135,2022-08-31,06:21:11,1
106134,daylight+1996,2022-08-31,07:26:21,115,2022-08-31,07:28:20,5
106916,shakespeare+in+love+1998,2022-08-31,07:46:52,122,2022-08-31,07:48:58,4
38346,young+frankenstein+1974,2022-08-31,07:55:44,107,2022-08-31,07:56:47,3
113106,toy+story+1995,2022-08-31,07:33:09,81,2022-08-31,07:35:09,3
107092,goodfellas+1990,2022-08-31,09:01:49,139,2022-08-31,09:09:54,4
25391,twister+1996,2022-08-31,08:46:05,113,2022-08-31,08:47:59,3
117069,thelma++louise+1991,2022-08-31,13:01:43,94,2022-08-31,13:02:43,4
179149,miracle+on+34th+street+1994,2022-08-31,14:09:07,99,2022-08-31,14:26:01,4
185620,halloween+the+curse+of+michael+myers+1995,2022-08-31,13:45:34,57,2022-08-31,13:58:47,1
161521,the+matrix+1999,2022-08-31,15:24:56,98,2022-08-31,16:04:48,4
54923,dave+1993,2022-08-31,15:39:47,99,2022-08-31,15:52:40,3
191757,dudley+do-right+1999,2022-08-31,15:57:38,78,2022-08-31,15:58:39,2
147954,the+wedding+planner+2001,2022-08-31,17:33:29,98,2022-08-31,17:40:29,3
93068,toy+story+1995,2022-08-31,16:11:59,4,2022-08-31,16:14:02,5
162594,forrest+gump+1994,2022-08-31,18:03:38,97,2022-08-31,18:50:49,5
35415,bananas+1971,2022-08-31,18:25:10,82,2022-08-31,18:27:14,3
31097,the+shining+1980,2022-08-31,19:03:36,99,2022-08-31,19:46:47,2
62148,grease+2+1982,2022-08-31,19:22:03,99,2022-08-31,19:39:39,5
158191,shrek+2001,2022-08-31,19:57:52,91,2022-08-31,19:58:52,5
161140,pretty+woman+1990,2022-08-31,21:39:24,98,2022-08-31,22:02:24,3
26279,batman+1989,2022-08-31,21:40:34,98,2022-08-31,22:10:32,3
93846,tombstone+1993,2022-08-31,21:48:18,99,2022-08-31,22:22:04,2
154929,american+beauty+1999,2022-08-31,22:00:59,99,2022-08-31,22:26:15,5
215387,bowfinger+1999,2022-08-31,22:26:57,82,2022-08-31,22:43:47,2
179149,the+mask+1994,2022-08-31,23:28:26,95,2022-08-31,23:36:24,3
107092,so+i+married+an+axe+murderer+1993,2022-08-31,23:59:54,62,2022-09-01,00:32:39,5
107092,so+i+married+an+axe+murderer+1993,2022-09-01,00:31:39,94,2022-09-01,00:32:39,5
133586,an+american+in+paris+1951,2022-08-31,23:59:44,64,2022-09-01,00:50:45,4
133586,an+american+in+paris+1951,2022-09-01,00:49:45,114,2022-09-01,00:50:45,4
215042,total+recall+1990,2022-08-31,23:59:15,49,2022-09-01,01:05:42,4
215042,total+recall+1990,2022-09-01,01:04:43,114,2022-09-01,01:05:42,4
196248,saving+private+ryan+1998,2022-09-01,03:18:50,170,2022-09-01,03:19:54,5
162594,ghost+1990,2022-09-01,02:40:21,127,2022-09-01,02:42:23,5
158594,american+pie+1999,2022-09-01,03:43:31,84,2022-09-01,03:56:23,3
164060,se7en+1995,2022-09-01,06:13:40,127,2022-09-01,06:15:40,4
101462,oceans+eleven+2001,2022-09-01,06:21:12,92,2022-09-01,06:22:13,4
75592,gladiator+2000,2022-09-01,08:19:34,150,2022-09-01,08:26:29,4
38346,harriet+the+spy+1996,2022-09-01,09:12:34,96,2022-09-01,09:18:41,4
198604,striptease+1996,2022-09-01,09:41:44,84,2022-09-01,09:42:45,2
117069,the+meaning+of+life+1983,2022-09-01,10:00:07,100,2022-09-01,10:09,5
26318,midnight+cowboy+1969,2022-09-01,10:42:56,114,2022-09-01,10:43:54,5
138018,anne+frank+remembered+1995,2022-09-01,13:14:01,99,2022-09-01,13:34:13,5
75742,the+blues+brothers+1980,2022-09-01,13:31:56,98,2022-09-01,14:09,3
92541,eraser+1996,2022-09-01,13:46:01,98,2022-09-01,14:05:15,3
175436,deliverance+1972,2022-09-01,13:54:41,95,2022-09-01,14:10:54,4
131942,three+days+of+the+condor+1975,2022-09-01,14:43:03,99,2022-09-01,15:03:11,4
193635,chariots+of+fire+1981,2022-09-01,15:53:17,99,2022-09-01,16:19:02,3
54923,54+1998,2022-09-01,15:59:24,99,2022-09-01,16:08:25,3
151021,the+shawshank+redemption+1994,2022-09-01,16:07:55,98,2022-09-01,16:53:55,5
185,apollo+13+1995,2022-09-01,16:11:23,95,2022-09-01,16:58:38,4
206171,forrest+gump+1994,2022-09-01,17:10:37,99,2022-09-01,17:56:22,3
95434,aint+them+bodies+saints+2013,2022-09-01,17:28:10,96,2022-09-01,17:30:09,3
223217,the+crow+city+of+angels+1996,2022-09-01,17:36:55,85,2022-09-01,17:37:56,3
158191,juno+2007,2022-09-01,18:08:56,96,2022-09-01,18:10:57,4
161521,avatar+2009,2022-09-01,18:18:13,99,2022-09-01,19:23:27,4
19062,the+african+queen+1951,2022-09-01,18:34:21,99,2022-09-01,18:42:08,4
108327,speed+1994,2022-09-01,18:57:37,95,2022-09-01,19:21:01,3
175411,men+in+black+1997,2022-09-01,18:20:11,61,2022-09-01,18:21:13,5
59204,kung+fu+panda+2+2011,2022-09-01,19:01:01,86,2022-09-01,19:07:57,4
93068,up+in+the+air+2009,2022-09-01,19:30:29,99,2022-09-01,19:42:30,3
89378,independence+day+1996,2022-09-01,19:35,99,2022-09-01,20:23:08,3
69230,twelve+monkeys+1995,2022-09-01,18:48:49,21,2022-09-01,18:52:50,2
25391,grosse+pointe+blank+1997,2022-09-01,21:26:41,99,2022-09-01,21:36:47,5
158594,a+clockwork+orange+1971,2022-09-01,21:52:31,98,2022-09-01,22:32:46,5
117069,wings+of+desire+1987,2022-09-01,22:04:39,99,2022-09-01,22:35:35,5
107092,pulp+fiction+1994,2022-09-01,22:36:46,99,2022-09-01,23:33:33,4
133586,the+machinist+2004,2022-09-01,22:27:58,99,2022-09-01,22:31:55,4
227437,return+of+the+jedi+1983,2022-09-01,22:34:23,88,2022-09-01,22:35:24,3
31097,apollo+13+1995,2022-09-01,23:14:03,98,2022-09-01,23:58:33,4
75509,spy+game+2001,2022-09-01,23:23:04,99,2022-09-01,23:52:02,4
89378,the+patriot+2000,2022-09-01,23:23:10,97,2022-09-02,00:33:14,3
89378,the+patriot+2000,2022-09-02,00:32:14,166,2022-09-02,00:33:14,3
184745,schindlers+list+1993,2022-09-01,23:44:42,95,2022-09-02,01:26:54,4
184745,schindlers+list+1993,2022-09-02,01:25:53,196,2022-09-02,01:26:54,4
161521,kikis+delivery+service+1989,2022-09-01,23:47:01,95,2022-09-01,23:57:08,4
219834,i+am+sam+2001,2022-09-01,22:54:41,3,2022-09-01,22:56:41,4
47603,three+colors+red+1994,2022-09-01,23:56:24,52,2022-09-02,00:45:42,5
47603,three+colors+red+1994,2022-09-02,00:44:42,100,2022-09-02,00:45:42,5
162594,dumb+and+dumber+1994,2022-09-01,23:59:36,30,2022-09-02,01:18:55,1
162594,dumb+and+dumber+1994,2022-09-02,01:16:54,107,2022-09-02,01:18:55,1
1724,the+naked+gun+from+the+files+of+police+squad+1988,2022-09-01,23:53:01,8,2022-09-02,01:11:49,4
1724,the+naked+gun+from+the+files+of+police+squad+1988,2022-09-02,01:10:52,86,2022-09-02,01:11:49,4
222399,the+remains+of+the+day+1993,2022-09-01,23:56:35,5,2022-09-02,02:07:26,4
222399,the+remains+of+the+day+1993,2022-09-02,02:06:24,135,2022-09-02,02:07:26,4
92541,courage+under+fire+1996,2022-09-02,02:03:44,118,2022-09-02,02:04:43,3
147954,juno+2007,2022-09-02,02:13:56,97,2022-09-02,02:14:56,4
158191,memento+2000,2022-09-02,02:14:40,97,2022-09-02,02:32:52,4
154929,princess+mononoke+1997,2022-09-02,03:09:59,134,2022-09-02,03:11:53,5
38346,friday+1995,2022-09-02,01:49:06,32,2022-09-02,01:51:01,1
75742,primal+fear+1996,2022-09-02,04:06:42,130,2022-09-02,04:07:37,2
164060,the+indian+in+the+cupboard+1995,2022-09-02,03:55:01,96,2022-09-02,03:57:05,4
9456,the+fisher+king+1991,2022-09-02,05:33:09,138,2022-09-02,05:34:05,3
191757,south+park+bigger_+longer++uncut+1999,2022-09-02,04:45:53,68,2022-09-02,04:46:53,4
135237,clear+and+present+danger+1994,2022-09-02,06:38:46,142,2022-09-02,06:39:48,5
187647,return+of+the+jedi+1983,2022-09-02,05:16:25,19,2022-09-02,05:20:23,1
75592,das+boot+1981,2022-09-02,09:04:38,147,2022-09-02,09:08:38,5
90382,the+big+lebowski+1998,2022-09-02,09:15:26,118,2022-09-02,09:16:29,4
35415,platoon+1986,2022-09-02,09:51:10,120,2022-09-02,09:53:05,3
108327,true+lies+1994,2022-09-02,10:15:20,142,2022-09-02,10:16:20,3
15755,pulp+fiction+1994,2022-09-02,11:44:57,155,2022-09-02,11:45:56,5
288,the+shawshank+redemption+1994,2022-09-02,12:19:40,142,2022-09-02,12:21:38,3
27551,confessions+of+a+dangerous+mind+2002,2022-09-02,12:43:10,99,2022-09-02,12:59:13,5
14301,under+siege+2+dark+territory+1995,2022-09-02,12:42:21,98,2022-09-02,12:46:28,4
193635,the+game+1997,2022-09-02,13:48:19,96,2022-09-02,14:23:10,5
161738,alien+resurrection+1997,2022-09-02,15:04:42,40,2022-09-02,15:05:38,1
185,arachnophobia+1990,2022-09-02,15:15:25,16,2022-09-02,16:01:02,2
93068,its+a+wonderful+life+1946,2022-09-02,16:47:40,99,2022-09-02,17:20:40,4
161749,x-men+the+last+stand+2006,2022-09-02,18:13:19,98,2022-09-02,18:21:18,5
95434,blue+jasmine+2013,2022-09-02,18:33:06,97,2022-09-02,18:36:04,3
215042,a+streetcar+named+desire+1951,2022-09-02,18:43:49,98,2022-09-02,19:12:46,5
93846,for+a+few+dollars+more+1965,2022-09-02,18:51:22,96,2022-09-02,19:29:45,3
90653,strangers+on+a+train+1951,2022-09-02,19:23:35,99,2022-09-02,19:27:35,4
145173,the+nightmare+before+christmas+1993,2022-09-02,19:19:02,76,2022-09-02,19:21:01,1
